ID,factura,Fecha,vehiculo,costo_total,costo_directo,costo_fijo
960677,Q125.66,2017-05-16,Camion_5,Q101.66,Q69.13,Q32.53
960677,Q109.64,2017-08-24,Camion_5,Q51.64,Q30.46,Q21.17
960677,Q139.39,2017-11-04,Camion_5,Q95.39,Q62.95,Q32.43
855692,Q104.37,2017-05-31,Camion_5,Q30.37,Q20.65,Q9.72
855692,Q131.45,2017-08-29,Camion_5,Q76.45,Q45.87,Q30.58
672673,Q219.68,2017-08-14,Camion_5,Q192.68,Q115.61,Q77.07
486224,Q174.03,2017-07-06,Camion_5,Q131.03,Q78.62,Q52.41
486224,Q178.75,2017-09-03,Camion_5,Q109.75,Q69.14,Q40.61
486224,Q147.39,2017-02-04,Camion_5,Q119.39,Q72.83,Q46.56
486224,Q192.36,2017-01-26,Camion_5,Q118.36,Q80.48,Q37.88
486224,Q164.17,2017-09-04,Camion_5,Q124.17,Q73.26,Q50.91
486224,Q183.73,2017-09-20,Camion_5,Q119.73,Q75.43,Q44.30
348524,Q283.34,2017-06-20,Camion_5,Q252.34,Q171.59,Q80.75
783252,Q76.90,2017-08-10,Camion_5,Q46.90,Q27.67,Q19.23
511542,Q218.17,2017-12-26,Camion_5,Q144.17,Q98.04,Q46.14
537758,Q306.89,2017-07-03,Camion_5,Q238.89,Q162.45,Q76.45
844624,Q358.85,2017-05-31,Camion_5,Q309.85,Q207.60,Q102.25
844624,Q331.61,2017-03-26,Camion_5,Q298.61,Q176.18,Q122.43
789574,Q87.08,2017-07-10,Camion_5,Q58.08,Q34.27,Q23.81
303884,Q172.29,2017-01-03,Camion_5,Q111.29,Q66.78,Q44.52
303884,Q144.20,2017-12-12,Camion_5,Q125.20,Q80.13,Q45.07
303884,Q192.17,2017-03-05,Camion_5,Q167.17,Q110.33,Q56.84
303884,Q235.10,2017-11-06,Camion_5,Q180.10,Q113.46,Q66.64
781393,Q234.38,2017-12-01,Camion_5,Q162.38,Q105.54,Q56.83
533834,Q208.52,2017-05-08,Camion_5,Q134.52,Q79.37,Q55.15
533834,Q176.34,2017-12-11,Camion_5,Q124.34,Q74.61,Q49.74
763821,Q232.34,2017-02-18,Camion_5,Q199.34,Q133.56,Q65.78
763821,Q260.87,2017-07-19,Camion_5,Q201.87,Q123.14,Q78.73
908006,Q135.93,2017-08-19,Camion_5,Q91.93,Q58.83,Q33.09
354200,Q163.22,2017-07-26,Camion_5,Q105.22,Q70.50,Q34.72
354200,Q143.42,2017-03-27,Camion_5,Q119.42,Q76.43,Q42.99
354200,Q157.36,2017-03-02,Camion_5,Q138.36,Q89.94,Q48.43
354200,Q214.96,2017-05-07,Camion_5,Q145.96,Q87.57,Q58.38
354200,Q178.86,2017-02-17,Camion_5,Q114.86,Q74.66,Q40.20
354200,Q155.86,2017-06-07,Camion_5,Q88.86,Q54.20,Q34.65
354200,Q136.52,2017-12-14,Camion_5,Q112.52,Q75.39,Q37.13
354200,Q111.43,2017-06-13,Camion_5,Q75.43,Q46.77,Q28.66
354200,Q121.59,2017-05-27,Camion_5,Q103.59,Q63.19,Q40.40
354200,Q136.76,2017-03-12,Camion_5,Q114.76,Q78.04,Q36.72
354200,Q201.37,2017-01-21,Camion_5,Q144.37,Q95.28,Q49.09
354200,Q164.69,2017-04-30,Camion_5,Q124.69,Q73.57,Q51.12
354200,Q178.84,2017-03-17,Camion_5,Q130.84,Q79.81,Q51.03
354200,Q149.36,2017-08-09,Camion_5,Q111.36,Q70.16,Q41.20
891834,Q174.07,2017-12-20,Camion_5,Q118.07,Q73.20,Q44.87
734178,Q150.92,2017-07-25,Camion_5,Q77.92,Q49.87,Q28.05
753856,Q102.59,2017-03-17,Camion_5,Q57.59,Q38.59,Q19.01
753856,Q96.61,2017-01-19,Camion_5,Q69.61,Q43.86,Q25.76
344438,Q133.27,2017-02-03,Camion_5,Q77.27,Q49.45,Q27.82
750888,Q189.28,2017-06-02,Camion_5,Q130.28,Q87.29,Q42.99
750888,Q204.55,2017-06-23,Camion_5,Q145.55,Q94.61,Q50.94
750888,Q188.16,2017-04-27,Camion_5,Q115.16,Q72.55,Q42.61
396031,Q165.04,2017-01-17,Camion_5,Q95.04,Q58.92,Q36.11
304332,Q89.49,2017-05-09,Camion_5,Q67.49,Q43.87,Q23.62
304332,Q120.28,2017-09-17,Camion_5,Q58.28,Q34.97,Q23.31
620385,Q145.08,2017-04-19,Camion_5,Q114.08,Q75.29,Q38.79
620385,Q125.26,2017-04-08,Camion_5,Q104.26,Q65.69,Q38.58
620385,Q147.76,2017-06-18,Camion_5,Q117.76,Q77.72,Q40.04
620385,Q166.05,2017-09-29,Camion_5,Q95.05,Q62.73,Q32.32
620385,Q180.33,2017-01-23,Camion_5,Q122.33,Q74.62,Q47.71
620385,Q188.96,2017-04-02,Camion_5,Q156.96,Q94.18,Q62.79
620385,Q133.83,2017-10-01,Camion_5,Q106.83,Q68.37,Q38.46
620385,Q136.70,2017-12-23,Camion_5,Q117.70,Q78.86,Q38.84
620385,Q137.06,2017-05-27,Camion_5,Q109.06,Q71.98,Q37.08
620385,Q108.42,2017-02-06,Camion_5,Q85.42,Q52.96,Q32.46
620385,Q165.77,2017-09-05,Camion_5,Q127.77,Q85.61,Q42.16
620385,Q209.70,2017-07-11,Camion_5,Q159.70,Q97.42,Q62.28
620385,Q183.75,2017-09-28,Camion_5,Q133.75,Q81.59,Q52.16
509186,Q149.91,2017-01-13,Camion_5,Q78.91,Q49.72,Q29.20
401212,Q170.09,2017-03-03,Camion_5,Q101.09,Q62.67,Q38.41
401212,Q191.90,2017-06-09,Camion_5,Q128.90,Q78.63,Q50.27
609225,Q97.28,2017-08-14,Camion_5,Q54.28,Q34.20,Q20.08
616920,Q116.24,2017-09-21,Camion_5,Q65.24,Q39.15,Q26.10
923593,Q199.32,2017-05-01,Camion_5,Q139.32,Q82.20,Q57.12
923593,Q130.82,2017-04-14,Camion_5,Q104.82,Q64.99,Q39.83
623766,Q171.28,2017-03-02,Camion_5,Q132.28,Q83.34,Q48.94
757325,Q107.81,2017-04-19,Camion_5,Q91.81,Q58.76,Q33.05
387327,Q176.90,2017-07-22,Camion_5,Q148.90,Q95.30,Q53.60
742575,Q214.69,2017-04-02,Camion_5,Q142.69,Q85.61,Q57.08
742575,Q138.15,2017-12-13,Camion_5,Q106.15,Q69.00,Q37.15
662654,Q183.41,2017-05-01,Camion_5,Q120.41,Q78.27,Q42.14
954565,Q121.50,2017-06-06,Camion_5,Q92.50,Q62.90,Q29.60
796382,Q147.80,2017-01-17,Camion_5,Q74.80,Q45.63,Q29.17
796382,Q79.58,2017-10-21,Camion_5,Q55.58,Q37.24,Q18.34
796382,Q106.89,2017-05-10,Camion_5,Q74.89,Q44.93,Q29.95
796382,Q54.65,2017-04-02,Camion_5,Q23.65,Q15.14,Q8.51
796382,Q151.66,2017-12-04,Camion_5,Q90.66,Q57.12,Q33.54
796382,Q45.09,2017-10-30,Camion_5,Q17.09,Q10.59,Q6.49
796382,Q120.00,2017-11-17,Camion_5,Q60.00,Q39.60,Q20.40
796382,Q63.05,2017-03-25,Camion_5,Q36.05,Q23.07,Q12.98
407334,Q194.44,2017-12-29,Camion_5,Q121.44,Q74.08,Q47.36
407334,Q134.44,2017-05-30,Camion_5,Q119.44,Q75.24,Q44.19
390496,Q96.49,2017-11-05,Camion_5,Q58.49,Q37.43,Q21.06
761787,Q154.37,2017-08-04,Camion_5,Q106.37,Q64.88,Q41.48
761787,Q138.82,2017-04-17,Camion_5,Q118.82,Q77.23,Q41.59
670152,Q69.75,2017-12-23,Camion_5,Q52.75,Q33.23,Q19.52
927595,Q152.25,2017-08-02,Camion_5,Q122.25,Q72.13,Q50.12
957461,Q62.63,2017-11-16,Camion_5,Q34.63,Q20.43,Q14.20
957461,Q150.12,2017-11-27,Camion_5,Q87.12,Q53.15,Q33.98
957461,Q67.06,2017-04-25,Camion_5,Q46.06,Q30.86,Q15.20
957461,Q157.61,2017-07-25,Camion_5,Q82.61,Q52.87,Q29.74
957461,Q108.59,2017-08-09,Camion_5,Q56.59,Q38.48,Q18.11
793236,Q76.64,2017-12-02,Camion_5,Q29.64,Q19.56,Q10.08
625158,Q103.46,2017-06-05,Camion_5,Q81.46,Q52.95,Q28.51
625158,Q66.28,2017-11-01,Camion_5,Q18.28,Q11.51,Q6.76
625158,Q80.04,2017-07-25,Camion_5,Q23.04,Q14.98,Q8.06
512521,Q160.25,2017-02-12,Camion_5,Q85.25,Q54.56,Q30.69
857809,Q239.89,2017-08-17,Camion_5,Q192.89,Q117.66,Q75.23
857809,Q289.29,2017-01-12,Camion_5,Q252.29,Q156.42,Q95.87
857809,Q281.72,2017-03-08,Camion_5,Q233.72,Q151.92,Q81.80
857809,Q272.67,2017-08-18,Camion_5,Q250.67,Q165.44,Q85.23
857809,Q317.69,2017-03-25,Camion_5,Q263.69,Q163.48,Q100.20
857809,Q245.38,2017-09-08,Camion_5,Q200.38,Q134.25,Q66.12
857809,Q262.37,2017-06-18,Camion_5,Q228.37,Q143.88,Q84.50
488827,Q157.14,2017-04-04,Camion_5,Q113.14,Q67.88,Q45.25
549995,Q243.81,2017-01-01,Camion_5,Q188.81,Q120.84,Q67.97
404988,Q112.82,2017-02-08,Camion_5,Q53.82,Q36.06,Q17.76
404988,Q65.90,2017-12-04,Camion_5,Q28.90,Q18.78,Q10.11
404988,Q64.89,2017-05-25,Camion_5,Q8.89,Q5.33,Q3.56
404988,Q49.62,2017-03-29,Camion_5,Q27.62,Q18.78,Q8.84
404988,Q83.21,2017-11-28,Camion_5,Q15.21,Q8.98,Q6.24
404988,Q145.86,2017-04-23,Camion_5,Q74.86,Q47.16,Q27.70
404988,Q133.26,2017-03-30,Camion_5,Q63.26,Q38.59,Q24.67
599321,Q134.67,2017-12-22,Camion_5,Q101.67,Q61.00,Q40.67
448341,Q154.40,2017-10-16,Camion_5,Q99.40,Q63.62,Q35.79
790033,Q102.08,2017-06-13,Camion_5,Q66.08,Q44.27,Q21.81
790033,Q140.37,2017-08-19,Camion_5,Q79.37,Q47.62,Q31.75
790033,Q138.35,2017-11-13,Camion_5,Q98.35,Q65.90,Q32.46
790033,Q82.62,2017-07-13,Camion_5,Q45.62,Q26.92,Q18.71
321768,Q125.12,2017-03-09,Camion_5,Q64.12,Q37.83,Q26.29
321768,Q122.96,2017-09-08,Camion_5,Q74.96,Q47.97,Q26.98
321768,Q75.01,2017-05-09,Camion_5,Q53.01,Q31.28,Q21.74
321768,Q130.39,2017-04-28,Camion_5,Q63.39,Q41.21,Q22.19
321768,Q118.27,2017-11-10,Camion_5,Q82.27,Q50.19,Q32.09
321768,Q153.74,2017-09-10,Camion_5,Q99.74,Q59.84,Q39.89
321768,Q119.91,2017-01-11,Camion_5,Q59.91,Q38.34,Q21.57
321768,Q115.91,2017-06-21,Camion_5,Q60.91,Q38.37,Q22.54
321768,Q69.52,2017-03-10,Camion_5,Q48.52,Q32.02,Q16.50
304242,Q246.73,2017-12-28,Camion_5,Q192.73,Q115.64,Q77.09
304242,Q205.25,2017-03-06,Camion_5,Q175.25,Q119.17,Q56.08
304242,Q190.64,2017-08-28,Camion_5,Q161.64,Q100.22,Q61.42
304242,Q244.19,2017-03-19,Camion_5,Q195.19,Q128.83,Q66.37
486261,Q154.30,2017-05-11,Camion_5,Q125.30,Q78.94,Q46.36
486261,Q189.73,2017-12-20,Camion_5,Q150.73,Q100.99,Q49.74
486261,Q210.97,2017-11-22,Camion_5,Q143.97,Q89.26,Q54.71
872393,Q151.56,2017-07-13,Camion_5,Q92.56,Q56.46,Q36.10
872393,Q94.70,2017-02-16,Camion_5,Q61.70,Q40.72,Q20.98
872393,Q133.14,2017-12-07,Camion_5,Q89.14,Q59.72,Q29.42
351202,Q300.36,2017-08-25,Camion_5,Q272.36,Q171.59,Q100.77
373091,Q159.35,2017-09-15,Camion_5,Q103.35,Q67.18,Q36.17
465122,Q150.13,2017-07-25,Camion_5,Q80.13,Q51.28,Q28.85
713825,Q112.55,2017-01-14,Camion_5,Q63.55,Q43.21,Q20.34
713825,Q36.09,2017-11-05,Camion_5,Q21.09,Q13.08,Q8.01
909543,Q208.84,2017-08-05,Camion_5,Q191.84,Q126.62,Q65.23
499530,Q99.80,2017-03-02,Camion_5,Q84.80,Q53.42,Q31.38
770538,Q97.74,2017-09-14,Camion_5,Q32.74,Q19.32,Q13.42
419781,Q187.42,2017-03-26,Camion_5,Q154.42,Q100.38,Q54.05
621738,Q59.73,2017-06-28,Camion_5,Q40.73,Q25.66,Q15.07
621738,Q116.28,2017-12-03,Camion_5,Q67.28,Q43.73,Q23.55
330839,Q88.46,2017-09-21,Camion_5,Q66.46,Q39.21,Q27.25
330839,Q66.34,2017-07-01,Camion_5,Q34.34,Q20.60,Q13.74
674062,Q285.77,2017-11-13,Camion_5,Q251.77,Q163.65,Q88.12
332974,Q115.43,2017-10-30,Camion_5,Q88.43,Q55.71,Q32.72
332974,Q182.59,2017-08-24,Camion_5,Q110.59,Q67.46,Q43.13
332974,Q217.40,2017-04-27,Camion_5,Q142.40,Q85.44,Q56.96
614880,Q162.13,2017-09-09,Camion_5,Q112.13,Q75.13,Q37.00
976903,Q181.17,2017-10-13,Camion_5,Q141.17,Q94.59,Q46.59
602204,Q205.29,2017-10-07,Camion_5,Q130.29,Q83.39,Q46.91
726879,Q228.48,2017-03-13,Camion_5,Q158.48,Q95.09,Q63.39
726879,Q226.13,2017-08-26,Camion_5,Q153.13,Q101.07,Q52.07
928467,Q168.97,2017-04-20,Camion_5,Q132.97,Q85.10,Q47.87
781523,Q211.42,2017-04-15,Camion_5,Q166.42,Q101.51,Q64.90
781523,Q206.89,2017-03-15,Camion_5,Q138.89,Q93.06,Q45.83
781523,Q217.22,2017-03-25,Camion_5,Q148.22,Q94.86,Q53.36
781523,Q208.65,2017-10-30,Camion_5,Q161.65,Q101.84,Q59.81
911249,Q165.97,2017-08-27,Camion_5,Q122.97,Q83.62,Q39.35
911249,Q123.46,2017-12-11,Camion_5,Q104.46,Q67.90,Q36.56
911249,Q165.97,2017-08-24,Camion_5,Q127.97,Q78.06,Q49.91
911249,Q140.83,2017-12-15,Camion_5,Q113.83,Q73.99,Q39.84
395651,Q195.97,2017-03-16,Camion_5,Q162.97,Q99.41,Q63.56
972103,Q160.40,2017-10-04,Camion_5,Q122.40,Q77.11,Q45.29
590811,Q117.83,2017-09-27,Camion_5,Q96.83,Q58.10,Q38.73
590811,Q141.99,2017-01-23,Camion_5,Q87.99,Q57.19,Q30.79
590811,Q167.36,2017-12-27,Camion_5,Q116.36,Q76.80,Q39.56
961324,Q165.48,2017-02-16,Camion_5,Q136.48,Q80.52,Q55.96
487865,Q87.34,2017-12-12,Camion_5,Q58.34,Q34.42,Q23.92
487865,Q127.06,2017-05-12,Camion_5,Q52.06,Q32.80,Q19.26
487865,Q98.91,2017-11-20,Camion_5,Q65.91,Q39.55,Q26.36
487865,Q120.97,2017-02-27,Camion_5,Q57.97,Q38.84,Q19.13
487865,Q82.47,2017-03-04,Camion_5,Q41.47,Q25.71,Q15.76
487865,Q127.75,2017-08-03,Camion_5,Q79.75,Q48.65,Q31.10
487865,Q77.69,2017-12-02,Camion_5,Q44.69,Q28.15,Q16.53
487865,Q88.19,2017-09-03,Camion_5,Q55.19,Q33.11,Q22.08
487865,Q99.55,2017-10-08,Camion_5,Q55.55,Q35.55,Q20.00
487865,Q161.12,2017-09-22,Camion_5,Q95.12,Q60.87,Q34.24
487865,Q125.22,2017-10-09,Camion_5,Q62.22,Q37.95,Q24.26
487865,Q72.07,2017-11-29,Camion_5,Q55.07,Q35.25,Q19.83
655204,Q140.08,2017-11-02,Camion_5,Q91.08,Q58.29,Q32.79
655204,Q116.09,2017-12-30,Camion_5,Q100.09,Q61.05,Q39.03
655204,Q81.98,2017-05-18,Camion_5,Q41.98,Q25.61,Q16.37
655204,Q138.89,2017-07-18,Camion_5,Q73.89,Q49.51,Q24.39
502613,Q81.79,2017-05-26,Camion_5,Q48.79,Q30.25,Q18.54
503721,Q269.87,2017-11-23,Camion_5,Q216.87,Q138.80,Q78.07
318143,Q198.18,2017-03-13,Camion_5,Q136.18,Q87.16,Q49.03
318143,Q203.59,2017-11-07,Camion_5,Q134.59,Q87.49,Q47.11
318143,Q156.56,2017-10-10,Camion_5,Q118.56,Q71.13,Q47.42
349474,Q185.05,2017-11-25,Camion_5,Q121.05,Q71.42,Q49.63
349474,Q126.18,2017-06-07,Camion_5,Q108.18,Q63.83,Q44.35
749403,Q210.22,2017-11-16,Camion_5,Q146.22,Q93.58,Q52.64
365835,Q95.00,2017-06-17,Camion_5,Q64.00,Q40.32,Q23.68
503946,Q289.44,2017-04-05,Camion_5,Q215.44,Q129.26,Q86.18
503946,Q229.78,2017-05-24,Camion_5,Q207.78,Q122.59,Q85.19
503946,Q213.41,2017-02-06,Camion_5,Q182.41,Q113.10,Q69.32
503946,Q198.41,2017-12-01,Camion_5,Q149.41,Q101.60,Q47.81
649279,Q92.24,2017-04-18,Camion_5,Q69.24,Q46.39,Q22.85
836722,Q226.51,2017-08-20,Camion_5,Q183.51,Q117.45,Q66.07
664213,Q84.90,2017-04-11,Camion_5,Q42.90,Q27.88,Q15.01
664213,Q99.23,2017-01-07,Camion_5,Q65.23,Q41.75,Q23.48
664213,Q159.35,2017-09-25,Camion_5,Q97.35,Q60.36,Q36.99
664213,Q144.69,2017-12-29,Camion_5,Q72.69,Q48.70,Q23.99
664213,Q157.95,2017-12-12,Camion_5,Q90.95,Q60.94,Q30.01
664213,Q86.05,2017-07-02,Camion_5,Q53.05,Q36.07,Q16.98
664213,Q174.85,2017-04-04,Camion_5,Q110.85,Q75.38,Q35.47
664213,Q139.40,2017-04-26,Camion_5,Q98.40,Q61.01,Q37.39
664213,Q141.40,2017-12-02,Camion_5,Q102.40,Q64.51,Q37.89
974916,Q176.57,2017-02-16,Camion_5,Q128.57,Q75.86,Q52.71
974916,Q138.68,2017-05-21,Camion_5,Q116.68,Q77.01,Q39.67
974916,Q180.51,2017-11-17,Camion_5,Q129.51,Q77.71,Q51.81
554703,Q85.09,2017-06-04,Camion_5,Q58.09,Q37.18,Q20.91
554703,Q142.88,2017-10-21,Camion_5,Q111.88,Q72.72,Q39.16
952995,Q163.64,2017-09-27,Camion_5,Q113.64,Q71.59,Q42.05
767890,Q370.71,2017-10-06,Camion_5,Q352.71,Q218.68,Q134.03
928030,Q202.65,2017-04-01,Camion_5,Q152.65,Q91.59,Q61.06
860473,Q192.34,2017-12-16,Camion_5,Q174.34,Q116.81,Q57.53
406154,Q182.62,2017-09-14,Camion_5,Q133.62,Q85.52,Q48.10
488628,Q255.96,2017-11-13,Camion_5,Q214.96,Q128.98,Q85.99
680940,Q181.86,2017-09-25,Camion_5,Q132.86,Q89.02,Q43.84
607255,Q316.47,2017-05-10,Camion_5,Q269.47,Q172.46,Q97.01
607255,Q312.93,2017-01-29,Camion_5,Q239.93,Q158.36,Q81.58
407479,Q188.51,2017-11-16,Camion_5,Q116.51,Q72.24,Q44.28
757769,Q113.74,2017-01-21,Camion_5,Q77.74,Q45.87,Q31.87
757769,Q130.39,2017-07-17,Camion_5,Q87.39,Q56.80,Q30.59
757769,Q143.14,2017-01-24,Camion_5,Q82.14,Q55.86,Q26.29
757769,Q209.83,2017-12-27,Camion_5,Q134.83,Q82.25,Q52.58
757769,Q175.24,2017-07-22,Camion_5,Q120.24,Q81.76,Q38.48
991766,Q130.28,2017-10-22,Camion_5,Q107.28,Q63.29,Q43.98
991766,Q149.95,2017-08-01,Camion_5,Q126.95,Q82.52,Q44.43
991766,Q133.36,2017-09-08,Camion_5,Q117.36,Q71.59,Q45.77
440897,Q182.30,2017-06-13,Camion_5,Q118.30,Q76.89,Q41.40
440897,Q155.07,2017-01-22,Camion_5,Q114.07,Q75.28,Q38.78
440897,Q193.00,2017-08-08,Camion_5,Q124.00,Q78.12,Q45.88
440897,Q211.27,2017-10-05,Camion_5,Q145.27,Q95.88,Q49.39
440897,Q177.18,2017-12-31,Camion_5,Q112.18,Q70.67,Q41.51
895073,Q164.97,2017-08-20,Camion_5,Q120.97,Q72.58,Q48.39
568060,Q103.74,2017-08-26,Camion_5,Q64.74,Q41.43,Q23.31
568060,Q98.82,2017-12-12,Camion_5,Q58.82,Q40.00,Q18.82
568060,Q142.48,2017-03-15,Camion_5,Q93.48,Q56.09,Q37.39
568060,Q133.24,2017-01-20,Camion_5,Q67.24,Q45.05,Q22.19
568060,Q166.66,2017-08-27,Camion_5,Q99.66,Q60.79,Q38.87
568060,Q150.65,2017-06-03,Camion_5,Q87.65,Q55.22,Q32.43
775819,Q146.42,2017-11-29,Camion_5,Q103.42,Q64.12,Q39.30
463649,Q89.04,2017-01-28,Camion_5,Q65.04,Q44.23,Q20.81
463649,Q101.55,2017-01-23,Camion_5,Q73.55,Q43.39,Q30.15
625361,Q101.53,2017-01-02,Camion_5,Q53.53,Q32.66,Q20.88
625361,Q132.16,2017-06-09,Camion_5,Q71.16,Q44.83,Q26.33
625361,Q142.17,2017-08-18,Camion_5,Q93.17,Q61.50,Q31.68
625361,Q104.75,2017-05-06,Camion_5,Q83.75,Q52.76,Q30.99
625361,Q101.87,2017-10-07,Camion_5,Q33.87,Q22.69,Q11.18
625361,Q140.38,2017-11-02,Camion_5,Q77.38,Q48.75,Q28.63
625361,Q140.53,2017-02-24,Camion_5,Q79.53,Q54.08,Q25.45
625361,Q152.24,2017-07-12,Camion_5,Q91.24,Q56.57,Q34.67
625361,Q118.21,2017-11-27,Camion_5,Q86.21,Q56.04,Q30.17
625361,Q65.65,2017-05-03,Camion_5,Q50.65,Q32.42,Q18.23
625361,Q84.92,2017-03-31,Camion_5,Q28.92,Q18.22,Q10.70
625361,Q144.45,2017-03-27,Camion_5,Q71.45,Q47.16,Q24.29
575549,Q83.61,2017-07-24,Camion_5,Q51.61,Q34.06,Q17.55
575549,Q133.11,2017-03-01,Camion_5,Q62.11,Q41.00,Q21.12
575549,Q99.31,2017-06-16,Camion_5,Q58.31,Q38.48,Q19.83
575549,Q109.56,2017-05-18,Camion_5,Q38.56,Q23.52,Q15.04
575549,Q148.88,2017-07-02,Camion_5,Q104.88,Q63.97,Q40.90
714902,Q127.36,2017-07-15,Camion_5,Q91.36,Q59.38,Q31.98
714902,Q130.68,2017-11-06,Camion_5,Q96.68,Q60.91,Q35.77
714902,Q102.64,2017-02-23,Camion_5,Q71.64,Q42.27,Q29.37
610106,Q120.06,2017-04-04,Camion_5,Q57.06,Q38.23,Q18.83
610106,Q64.15,2017-12-18,Camion_5,Q48.15,Q32.74,Q15.41
610106,Q121.71,2017-11-17,Camion_5,Q84.71,Q52.52,Q32.19
548378,Q119.17,2017-10-07,Camion_5,Q103.17,Q68.09,Q35.08
548378,Q116.55,2017-11-20,Camion_5,Q92.55,Q59.23,Q33.32
919705,Q458.35,2017-08-09,Camion_5,Q388.35,Q233.01,Q155.34
645600,Q130.43,2017-10-30,Camion_5,Q77.43,Q47.23,Q30.20
645600,Q106.19,2017-02-22,Camion_5,Q36.19,Q22.44,Q13.75
645600,Q96.46,2017-04-28,Camion_5,Q76.46,Q49.70,Q26.76
601744,Q64.00,2017-04-16,Camion_5,Q34.00,Q20.06,Q13.94
535555,Q110.25,2017-12-08,Camion_5,Q45.25,Q30.32,Q14.93
998490,Q146.66,2017-02-21,Camion_5,Q94.66,Q61.53,Q33.13
939662,Q132.69,2017-06-09,Camion_5,Q100.69,Q60.41,Q40.27
542748,Q176.68,2017-05-04,Camion_5,Q115.68,Q78.66,Q37.02
915924,Q92.21,2017-07-08,Camion_5,Q73.21,Q44.66,Q28.55
915924,Q107.38,2017-11-23,Camion_5,Q80.38,Q49.84,Q30.55
915924,Q97.13,2017-10-23,Camion_5,Q69.13,Q45.62,Q23.50
915924,Q152.02,2017-11-04,Camion_5,Q94.02,Q62.99,Q31.03
781477,Q171.95,2017-05-24,Camion_5,Q136.95,Q90.38,Q46.56
781477,Q157.85,2017-03-30,Camion_5,Q118.85,Q73.69,Q45.16
611666,Q158.06,2017-03-08,Camion_5,Q131.06,Q81.25,Q49.80
924256,Q135.90,2017-04-17,Camion_5,Q96.90,Q63.95,Q32.95
924256,Q171.69,2017-11-07,Camion_5,Q117.69,Q70.61,Q47.08
825459,Q244.60,2017-05-26,Camion_5,Q176.60,Q107.73,Q68.88
869722,Q134.68,2017-05-10,Camion_5,Q76.68,Q48.31,Q28.37
883977,Q110.73,2017-03-23,Camion_5,Q83.73,Q53.59,Q30.14
522689,Q129.09,2017-09-30,Camion_5,Q91.09,Q61.94,Q29.15
522689,Q106.82,2017-10-15,Camion_5,Q66.82,Q40.09,Q26.73
522689,Q149.90,2017-09-12,Camion_5,Q129.90,Q87.03,Q42.87
522689,Q163.06,2017-04-20,Camion_5,Q94.06,Q60.20,Q33.86
522689,Q137.00,2017-03-24,Camion_5,Q69.00,Q42.09,Q26.91
522689,Q178.88,2017-04-25,Camion_5,Q115.88,Q77.64,Q38.24
522689,Q142.66,2017-11-18,Camion_5,Q86.66,Q55.46,Q31.20
522689,Q131.54,2017-11-04,Camion_5,Q60.54,Q35.72,Q24.82
522689,Q128.09,2017-12-14,Camion_5,Q111.09,Q71.10,Q39.99
522689,Q115.13,2017-01-01,Camion_5,Q95.13,Q58.03,Q37.10
342212,Q99.39,2017-04-12,Camion_5,Q36.39,Q24.38,Q12.01
342212,Q119.73,2017-01-16,Camion_5,Q66.73,Q40.70,Q26.02
342212,Q117.46,2017-04-24,Camion_5,Q71.46,Q42.16,Q29.30
342212,Q161.03,2017-09-15,Camion_5,Q95.03,Q62.72,Q32.31
342212,Q121.46,2017-05-14,Camion_5,Q96.46,Q64.63,Q31.83
342212,Q100.92,2017-02-11,Camion_5,Q36.92,Q23.26,Q13.66
342212,Q99.21,2017-02-08,Camion_5,Q68.21,Q43.65,Q24.55
437407,Q146.49,2017-01-30,Camion_5,Q73.49,Q47.77,Q25.72
437407,Q84.42,2017-10-08,Camion_5,Q68.42,Q40.37,Q28.05
437407,Q116.54,2017-09-26,Camion_5,Q95.54,Q64.97,Q30.57
437407,Q148.69,2017-09-06,Camion_5,Q104.69,Q69.09,Q35.59
819462,Q90.57,2017-11-25,Camion_5,Q68.57,Q45.26,Q23.32
819462,Q181.71,2017-03-01,Camion_5,Q115.71,Q71.74,Q43.97
819462,Q92.39,2017-01-24,Camion_5,Q66.39,Q44.48,Q21.91
636456,Q132.91,2017-03-19,Camion_5,Q71.91,Q44.58,Q27.33
611764,Q185.07,2017-02-08,Camion_5,Q128.07,Q81.96,Q46.10
583513,Q113.00,2017-05-13,Camion_5,Q97.00,Q62.08,Q34.92
901201,Q127.96,2017-09-22,Camion_5,Q77.96,Q52.23,Q25.73
901201,Q103.97,2017-06-11,Camion_5,Q65.97,Q44.20,Q21.77
901201,Q51.36,2017-12-12,Camion_5,Q33.36,Q21.01,Q12.34
901201,Q109.90,2017-12-16,Camion_5,Q93.90,Q60.10,Q33.80
901201,Q167.85,2017-08-07,Camion_5,Q98.85,Q64.25,Q34.60
901201,Q111.83,2017-06-08,Camion_5,Q39.83,Q25.49,Q14.34
901201,Q98.75,2017-01-15,Camion_5,Q61.75,Q37.67,Q24.08
901201,Q79.64,2017-10-04,Camion_5,Q64.64,Q40.72,Q23.92
901201,Q115.20,2017-10-11,Camion_5,Q86.20,Q58.61,Q27.58
901201,Q101.31,2017-09-12,Camion_5,Q57.31,Q37.83,Q19.49
901201,Q136.48,2017-02-16,Camion_5,Q105.48,Q63.29,Q42.19
901201,Q110.99,2017-10-02,Camion_5,Q51.99,Q31.19,Q20.79
583459,Q156.77,2017-04-05,Camion_5,Q116.77,Q75.90,Q40.87
583459,Q198.06,2017-02-20,Camion_5,Q138.06,Q89.74,Q48.32
